created_at,retweet_count,sentiment,followers_count,verified
1523049783,2,0.5,5086,0
1523049783,509,0.5,0,0
1523049784,0,0.5,141889,0
1523049782,1,0.5,366,0
1523049787,4858,0.5,263,0
1523049793,332,0.5,645,0
1523049794,0,0.5,58188,0
1523049795,0,0.5,37,0
1523049793,2746,0.5,295,0
1523049793,0,0.5,2476,0
1523049797,13,0.5,127984,0
1523049793,332,0.5,645,0
1523049793,2746,0.5,295,0
1523049795,0,0.5,37,0
1523049780,0,0.5,58,0
1523049803,0,0.5,1387,0
1523049793,332,0.5,645,0
1523049797,13,0.5,127984,0
1523049793,0,0.5,2476,0
1523049793,2746,0.5,295,0
1523049795,0,0.5,37,0
1523049791,0,0.5,135,0
1523049791,0,0.5,135,0
1523049793,0,0.5,2476,0
1523049786,0,0.5,389,0
1523049797,13,0.5,127984,0
1523049787,1,0.5,72,0
1523049781,0,0.5,67780,0
1523049783,2,0.5,5086,0
1523049797,3257,0.5,318,0
1523049791,0,0.5,135,0
1523049810,0,0.5,17163,0
1523049810,206,0.5,722,0
1523049804,0,0.5,5116,0
1523049807,0,0.5,1873,0
1523049807,1,0.5,366,0
1523049805,7,0.5,270,0
1523049785,2294,0.5,0,0
1523049810,0,0.5,1458,0
1523049807,0,0.5,940,0
1523049806,0,0.5,563,0
1523049782,0,0.5,1652,0
1523049781,13,0.5,67,0
1523049780,4304,0.5,42373,0
1523049780,0,0.5,675,0
1523049780,3,0.5,5086,0
1523049780,0,0.5,58,0
1523049780,245,0.5,621,0
1523049781,0,0.5,67780,0
1523049782,1,0.5,366,0
1523049781,0,0.5,67780,0
1523049781,13,0.5,67,0
1523049782,1,0.5,366,0
1523049780,3,0.5,5086,0
1523049786,0,0.5,389,0
1523049782,0,0.5,1652,0
1523049780,4304,0.5,42373,0
1523049784,0,0.5,141889,0
1523049786,0,0.5,58,0
1523049780,0,0.5,675,0
1523049789,1007,0.5,2155,0
1523049793,2746,0.5,295,0
1523049780,0,0.5,675,0
1523049795,0,0.5,37,0
1523049786,0,0.5,389,0
1523049793,0,0.5,2476,0
1523049780,3,0.5,5086,0
1523049785,2294,0.5,0,0
1523049784,0,0.5,141889,0
1523049787,4858,0.5,263,0
1523049787,4858,0.5,263,0
1523049788,0,0.5,93545,0
1523049787,4858,0.5,263,0
1523049786,0,0.5,389,0
1523049791,0,0.5,135,0
1523049789,1007,0.5,2155,0
1523049787,1,0.5,72,0
1523049792,0,0.5,58,0
1523049788,0,0.5,93545,0
1523049783,509,0.5,0,0
1523049785,2294,0.5,0,0
1523049784,0,0.5,141888,0
1523049794,0,0.5,58188,0
1523049782,0,0.5,1652,0
1523049797,14,0.5,127984,0
1523049780,0,0.5,675,0
1523049797,13,0.5,127984,0
1523049780,245,0.5,621,0
1523049797,0,0.5,58,0
1523049788,0,0.5,93545,0
1523049783,503,0.5,0,0
1523049780,245,0.5,621,0
1523049793,332,0.5,645,0
1523049780,245,0.5,621,0
1523049782,0,0.5,1652,0
1523049793,2746,0.5,295,0
1523049786,0,0.5,58,0
1523049785,2294,0.5,0,0
1523049800,3414,0.5,256,0
1523049783,509,0.5,0,0
1523049798,851,0.5,5360,0
1523049781,13,0.5,67,0
1523049798,1346,0.5,4054,0
1523049780,3,0.5,5086,0
1523049783,2,0.5,5086,0
1523049780,4304,0.5,42373,0
1523049783,2,0.5,5086,0
1523049785,2294,0.5,0,0
1523049795,0,0.5,37,0
1523049784,0,0.5,141889,0
1523049781,0,0.5,67780,0
1523049797,13,0.5,127984,0
1523049797,3257,0.5,318,0
1523049782,1,0.5,366,0
1523049780,0,0.5,58,0
1523049802,0,0.5,58,0
1523049780,4304,0.5,42373,0
1523049803,0,0.5,1387,0
1523049782,1,0.5,366,0
1523049797,0,0.5,58,0
1523049793,332,0.5,645,0
1523049797,3257,0.5,318,0
1523049795,0,0.5,37,0
1523049810,0,0.5,1458,0
1523049807,1,0.5,366,0
1523049805,7,0.5,270,0
1523049806,0,0.5,563,0
1523049807,0,0.5,1873,0
1523049810,0,0.5,17163,0
1523049804,0,0.5,5116,0
1523049807,0,0.5,940,0
1523049810,206,0.5,722,0
1523049787,1,0.5,72,0
1523049792,0,0.5,58,0
1523049785,2294,0.5,0,0
1523049783,503,0.5,0,0
1523049786,0,0.5,58,0
1523049782,1,0.5,366,0
1523049786,0,0.5,389,0
1523049780,4304,0.5,42373,0
1523049788,0,0.5,93545,0
1523049784,0,0.5,141888,0
1523049780,245,0.5,621,0
1523049780,4304,0.5,42373,0
1523049781,13,0.5,67,0
1523049780,0,0.5,58,0
1523049780,3,0.5,5086,0
1523049782,0,0.5,1652,0
1523049789,1007,0.5,2155,0
1523049781,0,0.5,67780,0
1523049782,0,0.5,1652,0
1523049780,4304,0.5,42373,0
1523049781,13,0.5,67,0
1523049780,0,0.5,58,0
1523049780,3,0.5,5086,0
1523049780,0,0.5,675,0
1523049780,245,0.5,621,0
1523049783,509,0.5,0,0
1523049783,2,0.5,5086,0
1523049782,1,0.5,366,0
1523049781,0,0.5,67780,0
1523049797,14,0.5,127984,0
1523049794,0,0.5,58188,0
1523049786,0,0.5,389,0
1523049792,0,0.5,58,0
1523049795,0,0.5,37,0
1523049787,4858,0.5,263,0
1523049791,0,0.5,135,0
1523049793,0,0.5,2476,0
1523049788,0,0.5,93545,0
1523049789,1007,0.5,2155,0
1523049797,0,0.5,58,0
1523049793,2746,0.5,295,0
1523049787,1,0.5,72,0
1523049786,0,0.5,58,0
1523049793,332,0.5,645,0
1523049789,1007,0.5,2155,0
1523049806,0,0.5,563,0
1523049782,0,0.5,1652,0
1523049782,0,0.5,1652,0
1523049787,1,0.5,72,0
1523049781,0,0.5,67780,0
1523049780,0,0.5,58,0
1523049780,4304,0.5,42373,0
1523049780,0,0.5,675,0
1523049780,245,0.5,621,0
1523049780,4304,0.5,42373,0
1523049780,0,0.5,58,0
1523049781,13,0.5,67,0
1523049780,3,0.5,5086,0
1523049783,2,0.5,5086,0
1523049785,2294,0.5,0,0
1523049784,0,0.5,141889,0
1523049782,1,0.5,366,0
1523049792,0,0.5,58,0
1523049781,13,0.5,67,0
1523049780,245,0.5,621,0
1523049782,0,0.5,1652,0
1523049786,0,0.5,58,0
1523049780,0,0.5,675,0
1523049781,0,0.5,67780,0
1523049780,3,0.5,5086,0
1523049783,509,0.5,0,0
1523049793,0,0.5,2476,0
1523049798,1346,0.5,4054,0
1523049795,0,0.5,37,0
1523049800,3414,0.5,256,0
1523049797,13,0.5,127984,0
1523049797,0,0.5,58,0
1523049794,0,0.5,58188,0
1523049798,851,0.5,5360,0
1523049797,3257,0.5,318,0
1523049780,245,0.5,621,0
1523049780,245,0.5,621,0
1523049781,0,0.5,67780,0
1523049810,206,0.5,722,0
1523049780,0,0.5,58,0
1523049810,0,0.5,1458,0
1523049780,3,0.5,5086,0
1523049807,1,0.5,366,0
1523049807,0,0.5,940,0
1523049806,0,0.5,563,0
1523049782,0,0.5,1652,0
1523049780,245,0.5,621,0
1523049786,0,0.5,389,0
1523049780,4304,0.5,42373,0
1523049780,0,0.5,675,0
1523049780,245,0.5,621,0
1523049780,0,0.5,58,0
1523049780,4304,0.5,42373,0
1523049787,1,0.5,72,0
1523049783,2,0.5,5086,0
1523049781,13,0.5,67,0
1523049783,509,0.5,0,0
1523049793,2746,0.5,295,0
1523049793,0,0.5,2476,0
1523049788,0,0.5,93545,0
1523049811,3,0.5,1580,0
1523049810,0,0.5,1458,0
1523049812,0,0.5,18006,0
1523049780,4304,0.5,42373,0
1523049787,1,0.5,72,0
1523049798,851,0.5,5360,0
1523049791,0,0.5,135,0
1523049780,0,0.5,675,0
1523049792,0,0.5,58,0
1523049781,0,0.5,67780,0
1523049793,0,0.5,2476,0
1523049786,0,0.5,389,0
1523049780,3,0.5,5086,0
1523049789,1007,0.5,2155,0
1523049780,245,0.5,621,0
1523049798,851,0.5,5360,0
1523049800,3414,0.5,256,0
1523049797,3257,0.5,318,0
1523049810,0,0.5,1458,0
1523049812,0,0.5,18006,0
1523049811,3,0.5,1580,0
1523049797,0,0.5,58,0
1523049802,0,0.5,58,0
1523049787,4858,0.5,263,0
1523049798,1346,0.5,4054,0
1523049804,0,0.5,5116,0
1523049789,1007,0.5,2155,0
1523049780,4304,0.5,42373,0
1523049780,245,0.5,621,0
1523049781,13,0.5,67,0
1523049781,0,0.5,67780,0
1523049780,0,0.5,58,0
1523049780,0,0.5,675,0
1523049780,3,0.5,5086,0
1523049787,1,0.5,72,0
1523049788,0,0.5,93545,0
1523049789,1007,0.5,2155,0
1523049782,1,0.5,366,0
1523049788,0,0.5,93545,0
1523049784,0,0.5,141888,0
1523049783,509,0.5,0,0
1523049786,0,0.5,58,0
1523049786,0,0.5,389,0
1523049791,0,0.5,135,0
1523049780,245,0.5,621,0
1523049792,0,0.5,58,0
1523049780,0,0.5,58,0
1523049780,3,0.5,5086,0
1523049784,0,0.5,141889,0
1523049780,0,0.5,58,0
1523049781,13,0.5,67,0
1523049797,0,0.5,58,0
1523049780,4304,0.5,42373,0
1523049782,1,0.5,366,0
1523049791,0,0.5,135,0
1523049782,0,0.5,1652,0
1523049783,509,0.5,0,0
1523049783,2,0.5,5086,0
1523049780,3,0.5,5086,0
1523049782,0,0.5,1652,0
1523049782,0,0.5,1652,0
1523049784,0,0.5,141889,0
1523049781,0,0.5,67780,0
1523049803,0,0.5,1387,0
1523049793,2746,0.5,295,0
1523049792,0,0.5,58,0
1523049785,2294,0.5,0,0
1523049784,0,0.5,141889,0
1523049780,245,0.5,621,0
1523049789,1007,0.5,2155,0
1523049787,4858,0.5,263,0
1523049783,503,0.5,0,0
1523049791,0,0.5,135,0
1523049798,851,0.5,5360,0
1523049787,1,0.5,72,0
1523049804,0,0.5,5116,0
1523049787,4858,0.5,263,0
1523049786,0,0.5,389,0
1523049802,0,0.5,58,0
1523049780,4304,0.5,42373,0
1523049786,0,0.5,58,0
1523049780,3,0.5,5086,0
1523049786,0,0.5,58,0
1523049788,0,0.5,93545,0
1523049797,3257,0.5,318,0
1523049786,0,0.5,389,0
1523049785,2294,0.5,0,0
1523049780,0,0.5,675,0
1523049787,1,0.5,72,0
1523049797,0,0.5,58,0
1523049797,13,0.5,127984,0
1523049788,0,0.5,93545,0
1523049782,1,0.5,366,0
1523049803,0,0.5,1387,0
1523049782,1,0.5,366,0
1523049784,0,0.5,141888,0
1523049806,0,0.5,563,0
1523049782,0,0.5,1652,0
1523049802,0,0.5,58,0
1523049805,7,0.5,270,0
1523049804,0,0.5,5116,0
1523049798,1346,0.5,4054,0
1523049804,0,0.5,5116,0
1523049780,0,0.5,675,0
1523049793,2746,0.5,295,0
1523049793,332,0.5,645,0
1523049787,4858,0.5,263,0
1523049792,0,0.5,58,0
1523049789,1007,0.5,2155,0
1523049784,0,0.5,141888,0
1523049803,0,0.5,1387,0
1523049793,332,0.5,645,0
1523049783,2,0.5,5086,0
1523049782,1,0.5,366,0
1523049783,2,0.5,5086,0
1523049793,0,0.5,2476,0
1523049784,0,0.5,141889,0
1523049783,509,0.5,0,0
1523049793,2746,0.5,295,0
1523049780,3,0.5,5086,0
1523049780,4304,0.5,42373,0
1523049780,245,0.5,621,0
1523049780,0,0.5,675,0
1523049798,1346,0.5,4054,0
1523049802,0,0.5,58,0
1523049800,3414,0.5,256,0
1523049797,0,0.5,58,0
1523049797,3257,0.5,318,0
1523049798,851,0.5,5360,0
1523049783,2,0.5,5086,0
1523049780,0,0.5,675,0
1523049780,3,0.5,5086,0
1523049783,509,0.5,0,0
1523049781,0,0.5,67780,0
1523049782,1,0.5,366,0
1523049781,13,0.5,67,0
1523049803,0,0.5,1387,0
1523049800,3414,0.5,256,0
1523049804,0,0.5,5116,0
1523049797,14,0.5,127984,0
1523049797,0,0.5,58,0
1523049780,4304,0.5,42373,0
1523049798,851,0.5,5360,0
1523049780,245,0.5,621,0
1523049797,3257,0.5,318,0
1523049800,3414,0.5,256,0
1523049802,0,0.5,58,0
1523049780,0,0.5,675,0
1523049798,1346,0.5,4054,0
1523049780,0,0.5,58,0
1523049780,3,0.5,5086,0
1523049787,1,0.5,72,0
1523049798,851,0.5,5360,0
1523049786,0,0.5,389,0
1523049780,4304,0.5,42373,0
1523049782,0,0.5,1652,0
1523049784,0,0.5,141889,0
1523049782,1,0.5,366,0
1523049780,0,0.5,58,0
1523049783,2,0.5,5086,0
1523049780,245,0.5,621,0
1523049786,0,0.5,58,0
1523049786,0,0.5,389,0
1523049794,0,0.5,58188,0
1523049798,851,0.5,5360,0
1523049795,0,0.5,37,0
1523049798,1346,0.5,4054,0
1523049780,4304,0.5,42373,0
1523049782,0,0.5,1652,0
1523049781,13,0.5,67,0
1523049782,0,0.5,1652,0
1523049788,0,0.5,93545,0
1523049780,3,0.5,5086,0
1523049789,1007,0.5,2155,0
1523049792,0,0.5,58,0
1523049793,0,0.5,2476,0
1523049791,0,0.5,135,0
1523049780,0,0.5,675,0
1523049782,0,0.5,1652,0
1523049785,2294,0.5,0,0
1523049782,0,0.5,1652,0
1523049797,3257,0.5,318,0
1523049798,1346,0.5,4054,0
1523049802,0,0.5,58,0
1523049800,3414,0.5,256,0
1523049798,851,0.5,5360,0
1523049786,0,0.5,58,0
1523049781,0,0.5,67780,0
1523049787,4858,0.5,263,0
1523049815,579,0.5,5360,0
1523049789,1007,0.5,2155,0
1523049787,4858,0.5,263,0
1523049788,0,0.5,93545,0
1523049786,0,0.5,58,0
1523049783,509,0.5,0,0
1523049783,2,0.5,5086,0
1523049781,0,0.5,67780,0
1523049781,13,0.5,67,0
1523049797,0,0.5,58,0
1523049781,13,0.5,67,0
1523049780,245,0.5,621,0
1523049783,2,0.5,5086,0
1523049786,0,0.5,389,0
1523049810,206,0.5,722,0
1523049781,0,0.5,67780,0
1523049793,2746,0.5,295,0
1523049780,3,0.5,5086,0
1523049780,0,0.5,675,0
1523049814,0,0.5,1060,0
1523049812,0,0.5,18006,0
1523049811,3,0.5,1580,0
1523049794,0,0.5,58188,0
1523049793,0,0.5,2476,0
1523049793,2746,0.5,295,0
1523049793,332,0.5,645,0
1523049780,245,0.5,621,0
1523049780,0,0.5,675,0
1523049780,4304,0.5,42373,0
1523049781,0,0.5,67780,0
1523049781,0,0.5,67780,0
1523049780,4304,0.5,42373,0
1523049810,0,0.5,1458,0
1523049812,0,0.5,18006,0
1523049814,0,0.5,1060,0
1523049785,2294,0.5,0,0
1523049798,851,0.5,5360,0
1523049797,3257,0.5,318,0
1523049800,3414,0.5,256,0
1523049786,0,0.5,58,0
1523049781,13,0.5,67,0
1523049780,3,0.5,5086,0
1523049780,0,0.5,58,0
1523049780,0,0.5,675,0
1523049787,1,0.5,72,0
1523049780,245,0.5,621,0
1523049793,2746,0.5,295,0
1523049807,1,0.5,366,0
1523049805,7,0.5,270,0
1523049807,0,0.5,1873,0
1523049806,0,0.5,563,0
1523049810,0,0.5,17163,0
1523049807,0,0.5,940,0
1523049795,0,0.5,37,0
1523049797,3257,0.5,318,0
1523049783,509,0.5,0,0
1523049787,4858,0.5,263,0
1523049780,245,0.5,621,0
1523049786,0,0.5,389,0
1523049789,1007,0.5,2155,0
1523049787,4858,0.5,263,0
1523049780,0,0.5,58,0
1523049780,4304,0.5,42373,0
1523049781,13,0.5,67,0
1523049780,4304,0.5,42373,0
1523049786,0,0.5,389,0
1523049786,0,0.5,58,0
1523049787,1,0.5,72,0
1523049781,0,0.5,67780,0
1523049793,332,0.5,645,0
1523049782,1,0.5,366,0
1523049781,13,0.5,67,0
1523049793,0,0.5,2476,0
1523049788,0,0.5,93545,0
1523049781,0,0.5,67780,0
1523049781,13,0.5,67,0
1523049797,13,0.5,127984,0
1523049782,0,0.5,1652,0
1523049783,2,0.5,5086,0
1523049782,1,0.5,366,0
1523049780,3,0.5,5086,0
1523049788,0,0.5,93545,0
1523049793,332,0.5,645,0
1523049811,3,0.5,1580,0
1523049780,0,0.5,58,0
1523049784,0,0.5,141889,0
1523049782,0,0.5,1652,0
1523049784,0,0.5,141889,0
1523049787,1,0.5,72,0
1523049792,0,0.5,58,0
1523049791,0,0.5,135,0
1523049788,0,0.5,93545,0
1523049793,0,0.5,2476,0
1523049783,2,0.5,5086,0
1523049807,1,0.5,366,0
1523049786,0,0.5,389,0
1523049784,0,0.5,141888,0
1523049789,1007,0.5,2155,0
1523049783,503,0.5,0,0
1523049786,0,0.5,58,0
1523049787,4858,0.5,263,0
1523049793,332,0.5,645,0
1523049786,0,0.5,58,0
1523049804,0,0.5,5116,0
1523049804,0,0.5,5116,0
1523049780,245,0.5,621,0
1523049792,0,0.5,58,0
1523049805,7,0.5,270,0
1523049788,0,0.5,93545,0
1523049789,1007,0.5,2155,0
1523049782,0,0.5,1652,0
1523049792,0,0.5,58,0
1523049803,0,0.5,1387,0
1523049800,3414,0.5,256,0
1523049787,1,0.5,72,0
1523049793,0,0.5,2476,0
1523049791,0,0.5,135,0
1523049797,0,0.5,58,0
1523049803,0,0.5,1387,0
1523049798,1346,0.5,4054,0
1523049781,0,0.5,67780,0
1523049789,1007,0.5,2155,0
1523049782,0,0.5,1652,0
1523049798,1346,0.5,4054,0
1523049800,3414,0.5,256,0
1523049786,0,0.5,58,0
1523049787,1,0.5,72,0
1523049785,2294,0.5,0,0
1523049780,245,0.5,621,0
1523049781,13,0.5,67,0
1523049783,509,0.5,0,0
1523049797,3257,0.5,318,0
1523049786,0,0.5,58,0
1523049783,2,0.5,5086,0
1523049804,0,0.5,5116,0
1523049787,1,0.5,72,0
1523049782,1,0.5,366,0
1523049802,0,0.5,58,0
1523049780,245,0.5,621,0
1523049782,1,0.5,366,0
1523049786,0,0.5,389,0
1523049797,0,0.5,58,0
1523049784,0,0.5,141889,0
1523049781,13,0.5,67,0
1523049782,1,0.5,366,0
1523049788,0,0.5,93545,0
1523049780,4304,0.5,42373,0
1523049787,1,0.5,72,0
1523049785,2294,0.5,0,0
1523049780,0,0.5,58,0
1523049780,3,0.5,5086,0
1523049783,2,0.5,5086,0
1523049800,3414,0.5,256,0
1523049784,0,0.5,141889,0
1523049780,0,0.5,675,0
1523049783,509,0.5,0,0
1523049781,0,0.5,67780,0
1523049780,3,0.5,5086,0
1523049780,0,0.5,58,0
1523049780,245,0.5,621,0
1523049780,4304,0.5,42373,0
1523049781,13,0.5,67,0
1523049785,2294,0.5,0,0
1523049783,503,0.5,0,0
1523049780,0,0.5,58,0
1523049782,0,0.5,1652,0
1523049786,0,0.5,58,0
1523049781,0,0.5,67780,0
1523049798,851,0.5,5360,0
1523049781,13,0.5,67,0
1523049783,2,0.5,5086,0
1523049782,1,0.5,366,0
1523049800,3414,0.5,256,0
1523049782,0,0.5,1652,0
1523049781,0,0.5,67780,0
1523049783,2,0.5,5086,0
1523049794,0,0.5,58188,0
1523049781,0,0.5,67780,0
1523049780,4304,0.5,42373,0
1523049797,0,0.5,58,0
1523049782,0,0.5,1652,0
1523049781,13,0.5,67,0
1523049780,3,0.5,5086,0
1523049780,3,0.5,5086,0
1523049807,0,0.5,1873,0
1523049780,0,0.5,675,0
1523049795,0,0.5,37,0
1523049780,4304,0.5,42373,0
1523049781,0,0.5,67780,0
1523049782,1,0.5,366,0
1523049782,0,0.5,1652,0
1523049780,0,0.5,58,0
1523049781,0,0.5,67780,0
1523049781,13,0.5,67,0
1523049788,0,0.5,93545,0
1523049785,2294,0.5,0,0
1523049782,1,0.5,366,0
1523049797,3257,0.5,318,0
1523049780,245,0.5,621,0
1523049780,245,0.5,621,0
1523049783,2,0.5,5086,0
1523049806,0,0.5,563,0
1523049807,0,0.5,940,0
1523049784,0,0.5,141889,0
1523049780,0,0.5,58,0
1523049780,0,0.5,675,0
1523049797,13,0.5,127984,0
1523049798,1346,0.5,4054,0
1523049787,4858,0.5,263,0
1523049785,2294,0.5,0,0
1523049784,0,0.5,141889,0
1523049781,0,0.5,67780,0
1523049783,2,0.5,5086,0
1523049798,1346,0.5,4054,0
1523049804,0,0.5,5116,0
1523049788,0,0.5,93545,0
1523049786,0,0.5,58,0
1523049803,0,0.5,1387,0
1523049797,0,0.5,58,0
1523049794,0,0.5,58188,0
1523049795,0,0.5,37,0
1523049798,851,0.5,5360,0
1523049802,0,0.5,58,0
1523049786,0,0.5,389,0
1523049803,0,0.5,1387,0
1523049798,1346,0.5,4054,0
1523049780,4304,0.5,42373,0
1523049800,3414,0.5,256,0
1523049800,3414,0.5,256,0
1523049797,3257,0.5,318,0
1523049786,0,0.5,389,0
1523049804,0,0.5,5116,0
1523049787,1,0.5,72,0
1523049780,0,0.5,675,0
1523049789,1007,0.5,2155,0
1523049780,0,0.5,675,0
1523049782,1,0.5,366,0
1523049793,332,0.5,645,0
1523049787,4858,0.5,263,0
1523049795,0,0.5,37,0
1523049789,1007,0.5,2155,0
1523049792,0,0.5,58,0
1523049780,0,0.5,58,0
1523049793,0,0.5,2476,0
1523049797,0,0.5,58,0
1523049787,1,0.5,72,0
1523049783,2,0.5,5086,0
1523049797,13,0.5,127984,0
1523049793,2746,0.5,295,0
1523049788,0,0.5,93545,0
1523049794,0,0.5,58188,0
1523049782,1,0.5,366,0
1523049786,0,0.5,389,0
1523049791,0,0.5,135,0
1523049780,0,0.5,58,0
1523049781,0,0.5,67780,0
1523049781,13,0.5,67,0
1523049780,3,0.5,5086,0
1523049780,0,0.5,675,0
1523049780,4304,0.5,42373,0
1523049780,245,0.5,621,0
1523049783,2,0.5,5086,0
1523049807,0,0.5,1873,0
1523049782,0,0.5,1652,0
1523049784,0,0.5,141888,0
1523049786,0,0.5,389,0
1523049781,13,0.5,67,0
1523049781,13,0.5,67,0
1523049802,0,0.5,58,0
1523049791,0,0.5,135,0
1523049788,0,0.5,93545,0
1523049781,0,0.5,67780,0
1523049785,2294,0.5,0,0
1523049782,1,0.5,366,0
1523049780,0,0.5,58,0
1523049780,3,0.5,5086,0
1523049783,2,0.5,5086,0
1523049782,0,0.5,1652,0
1523049787,1,0.5,72,0
1523049783,509,0.5,0,0
1523049783,2,0.5,5086,0
1523049787,1,0.5,72,0
1523049784,0,0.5,141889,0
1523049786,0,0.5,58,0
1523049789,1007,0.5,2155,0
1523049781,13,0.5,67,0
1523049780,4304,0.5,42373,0
1523049787,1,0.5,72,0
1523049781,0,0.5,67780,0
1523049780,245,0.5,621,0
1523049787,4858,0.5,263,0
1523049780,0,0.5,58,0
1523049780,0,0.5,675,0
1523049786,0,0.5,389,0
1523049786,0,0.5,389,0
1523049789,1007,0.5,2155,0
1523049785,2294,0.5,0,0
1523049788,0,0.5,93545,0
1523049780,4304,0.5,42373,0
1523049800,3414,0.5,256,0
1523049780,3,0.5,5086,0
1523049782,1,0.5,366,0
1523049783,2,0.5,5086,0
1523049780,245,0.5,621,0
1523049784,0,0.5,141888,0
1523049780,0,0.5,58,0
1523049787,1,0.5,72,0
1523049792,0,0.5,58,0
1523049795,0,0.5,37,0
1523049794,0,0.5,58188,0
1523049791,0,0.5,135,0
1523049789,1007,0.5,2155,0
1523049788,0,0.5,93545,0
1523049793,2746,0.5,295,0
1523049787,4858,0.5,263,0
