created_at,retweet_count,sentiment,followers_count,verified
1523056091,761,0.5,1078,0
1523056091,761,0.5,1078,0
1523056091,500,0.5,0,0
1523056091,0,0.5,28,0
1523056097,894,0.5,3669,0
1523056089,0,0.5,5284,0
1523056091,761,0.5,1078,0
1523056102,3485,0.5,297,0
1523056091,0,0.5,28,0
1523056093,11,0.5,1024,0
1523056091,500,0.5,0,0
1523056080,0,0.5,0,0
1523056096,2,0.5,3064,0
1523056095,0,0.5,3078,0
1523056096,0,0.5,4245,0
1523056097,894,0.5,3669,0
1523056097,369,0.5,680,0
1523056096,150,0.5,1765,0
1523056084,1,0.5,18,0
1523056096,0,0.5,4245,0
1523056097,369,0.5,680,0
1523056097,369,0.5,680,0
1523056101,2297,0.5,0,0
1523056096,2,0.5,3064,0
1523056096,150,0.5,1765,0
1523056084,9,0.5,2851,0
1523056080,0,0.5,0,0
1523056089,2,0.5,143,0
1523056089,0,0.5,5284,0
1523056084,1,0.5,18,0
1523056089,2,0.5,143,0
1523056087,500,0.5,0,0
1523056087,635,0.5,645,0
1523056084,39,0.5,1257,0
1523056089,0,0.5,5284,0
1523056091,761,0.5,1078,0
1523056096,0,0.5,4245,0
1523056084,39,0.5,1257,0
1523056087,499,0.5,0,0
1523056084,39,0.5,1257,0
1523056091,0,0.5,28,0
1523056089,2,0.5,143,0
1523056097,369,0.5,680,0
1523056089,0,0.5,5284,0
1523056095,0,0.5,3078,0
1523056089,2,0.5,143,0
1523056096,2,0.5,3064,0
1523056095,0,0.5,3078,0
1523056091,0,0.5,28,0
1523056084,39,0.5,1257,0
1523056091,498,0.5,0,0
1523056084,9,0.5,2851,0
1523056084,1,0.5,18,0
1523056091,0,0.5,120,0
1523056087,500,0.5,0,0
1523056091,761,0.5,1078,0
1523056091,500,0.5,0,0
1523056093,11,0.5,1024,0
1523056091,761,0.5,1078,0
1523056087,634,0.5,645,0
1523056091,0,0.5,28,0
1523056089,0,0.5,5284,0
1523056084,9,0.5,2851,0
1523056089,2,0.5,143,0
1523056087,500,0.5,0,0
1523056096,2,0.5,3064,0
1523056096,0,0.5,4245,0
1523056096,150,0.5,1765,0
1523056107,0,0.5,12051,0
1523056106,11,0.5,481,0
1523056106,0,0.5,61,0
1523056080,0,0.5,0,0
1523056084,39,0.5,1257,0
1523056097,369,0.5,680,0
1523056097,894,0.5,3669,0
1523056084,1,0.5,18,0
1523056093,11,0.5,1024,0
1523056096,150,0.5,1765,0
1523056096,2,0.5,3064,0
1523056091,0,0.5,120,0
1523056096,0,0.5,4245,0
1523056093,11,0.5,1024,0
1523056084,9,0.5,2851,0
1523056080,0,0.5,0,0
1523056097,894,0.5,3669,0
1523056096,150,0.5,1765,0
1523056091,500,0.5,0,0
1523056106,11,0.5,611,0
1523056103,0,0.5,19727,0
1523056104,635,0.5,1085,0
1523056104,1,0.5,18,0
1523056102,3486,0.5,297,0
1523056106,0,0.5,1575,0
1523056104,0,0.5,48,0
1523056104,11,0.5,10431,0
1523056091,761,0.5,1078,0
1523056089,2,0.5,143,0
1523056089,0,0.5,5284,0
1523056091,500,0.5,0,0
1523056080,0,0.5,0,0
1523056091,0,0.5,120,0
1523056091,0,0.5,28,0
1523056087,500,0.5,0,0
1523056084,39,0.5,1257,0
1523056106,11,0.5,481,0
1523056103,0,0.5,19727,0
1523056097,894,0.5,3669,0
1523056102,3485,0.5,297,0
1523056101,2297,0.5,0,0
1523056097,369,0.5,680,0
1523056096,0,0.5,4245,0
1523056096,150,0.5,1765,0
1523056095,0,0.5,3078,0
1523056095,0,0.5,3078,0
1523056084,1,0.5,18,0
1523056096,2,0.5,3064,0
1523056104,635,0.5,1085,0
1523056104,1,0.5,18,0
1523056091,761,0.5,1078,0
1523056089,0,0.5,5284,0
1523056089,2,0.5,143,0
1523056106,11,0.5,611,0
1523056087,498,0.5,0,0
1523056104,11,0.5,10431,0
1523056104,11,0.5,10431,0
1523056104,0,0.5,48,0
1523056104,1,0.5,18,0
1523056106,11,0.5,611,0
1523056104,635,0.5,1085,0
1523056091,0,0.5,28,0
1523056104,0,0.5,48,0
1523056087,500,0.5,0,0
1523056103,0,0.5,19727,0
1523056106,0,0.5,1575,0
1523056080,0,0.5,0,0
1523056084,1,0.5,18,0
1523056102,3486,0.5,297,0
1523056084,10,0.5,2851,0
1523056106,0,0.5,61,0
1523056091,0,0.5,120,0
1523056087,635,0.5,645,0
1523056104,0,0.5,48,0
1523056091,500,0.5,0,0
1523056089,2,0.5,143,0
1523056089,2,0.5,143,0
1523056087,498,0.5,0,0
1523056104,635,0.5,1085,0
1523056089,0,0.5,5284,0
1523056080,0,0.5,0,0
1523056084,9,0.5,2851,0
1523056091,498,0.5,0,0
1523056097,894,0.5,3669,0
1523056084,39,0.5,1257,0
1523056084,39,0.5,1257,0
1523056084,39,0.5,1257,0
1523056091,0,0.5,28,0
1523056080,0,0.5,0,0
1523056101,2297,0.5,0,0
1523056091,761,0.5,1078,0
1523056097,894,0.5,3669,0
1523056097,369,0.5,680,0
1523056091,0,0.5,120,0
1523056091,500,0.5,0,0
1523056091,0,0.5,28,0
1523056091,761,0.5,1078,0
1523056089,0,0.5,5284,0
1523056096,2,0.5,3064,0
1523056095,0,0.5,3078,0
1523056093,11,0.5,1024,0
1523056089,2,0.5,143,0
1523056087,500,0.5,0,0
1523056087,635,0.5,645,0
1523056084,1,0.5,18,0
1523056097,369,0.5,680,0
1523056089,0,0.5,5284,0
1523056087,500,0.5,0,0
1523056089,2,0.5,143,0
1523056091,761,0.5,1078,0
1523056087,498,0.5,0,0
1523056097,369,0.5,680,0
1523056097,894,0.5,3669,0
1523056096,0,0.5,4245,0
1523056087,500,0.5,0,0
1523056095,0,0.5,3078,0
1523056096,2,0.5,3064,0
1523056096,150,0.5,1765,0
1523056087,635,0.5,645,0
1523056095,0,0.5,3078,0
1523056091,500,0.5,0,0
1523056080,0,0.5,0,0
1523056084,9,0.5,2851,0
1523056091,500,0.5,0,0
1523056087,634,0.5,645,0
1523056084,1,0.5,18,0
1523056106,11,0.5,611,0
1523056104,0,0.5,48,0
1523056084,39,0.5,1257,0
1523056087,634,0.5,645,0
1523056084,1,0.5,18,0
1523056087,635,0.5,645,0
1523056084,9,0.5,2851,0
1523056091,761,0.5,1078,0
1523056104,1,0.5,18,0
1523056097,369,0.5,680,0
1523056102,3485,0.5,297,0
1523056101,2297,0.5,0,0
1523056097,894,0.5,3669,0
1523056096,0,0.5,4245,0
1523056096,150,0.5,1765,0
1523056096,2,0.5,3064,0
1523056104,11,0.5,10431,0
1523056104,635,0.5,1085,0
1523056103,0,0.5,19727,0
1523056095,0,0.5,3078,0
1523056091,0,0.5,120,0
1523056091,499,0.5,0,0
1523056091,0,0.5,28,0
1523056091,498,0.5,0,0
1523056080,0,0.5,0,0
1523056084,1,0.5,18,0
1523056080,0,0.5,0,0
1523056087,635,0.5,645,0
1523056106,11,0.5,481,0
1523056096,150,0.5,1766,0
1523056101,2297,0.5,0,0
1523056095,0,0.5,3078,0
1523056093,11,0.5,1024,0
1523056091,0,0.5,120,0
1523056097,894,0.5,3669,0
1523056096,0,0.5,4245,0
1523056091,0,0.5,28,0
1523056080,0,0.5,0,0
1523056093,11,0.5,1024,0
1523056089,0,0.5,5284,0
1523056089,2,0.5,143,0
1523056091,500,0.5,0,0
1523056091,0,0.5,120,0
1523056084,1,0.5,18,0
1523056084,9,0.5,2851,0
1523056080,0,0.5,0,0
1523056084,39,0.5,1257,0
1523056097,369,0.5,680,0
1523056096,0,0.5,4245,0
1523056096,2,0.5,3064,0
1523056084,1,0.5,18,0
1523056091,0,0.5,28,0
1523056093,11,0.5,1024,0
1523056084,39,0.5,1257,0
1523056091,0,0.5,120,0
1523056096,150,0.5,1765,0
1523056089,0,0.5,5284,0
1523056087,500,0.5,0,0
1523056089,2,0.5,143,0
1523056084,39,0.5,1257,0
1523056091,0,0.5,120,0
1523056095,0,0.5,3078,0
1523056091,0,0.5,28,0
1523056091,761,0.5,1078,0
1523056091,0,0.5,28,0
1523056091,0,0.5,120,0
1523056091,500,0.5,0,0
1523056084,9,0.5,2851,0
1523056080,0,0.5,0,0
1523056084,11,0.5,2851,0
1523056080,0,0.5,0,0
1523056084,1,0.5,18,0
1523056087,500,0.5,0,0
1523056084,39,0.5,1257,0
1523056084,1,0.5,18,0
1523056089,0,0.5,5284,0
1523056087,635,0.5,645,0
1523056089,2,0.5,143,0
1523056084,11,0.5,2851,0
1523056089,0,0.5,5284,0
1523056091,500,0.5,0,0
1523056087,500,0.5,0,0
1523056089,0,0.5,5284,0
1523056080,0,0.5,0,0
1523056087,635,0.5,645,0
1523056084,39,0.5,1257,0
1523056089,2,0.5,143,0
1523056084,11,0.5,2851,0
1523056084,1,0.5,18,0
1523056104,1,0.5,18,0
1523056103,0,0.5,19727,0
1523056102,3485,0.5,297,0
1523056101,2297,0.5,0,0
1523056087,634,0.5,645,0
1523056084,9,0.5,2851,0
1523056084,1,0.5,18,0
1523056084,39,0.5,1257,0
1523056084,39,0.5,1257,0
1523056084,1,0.5,18,0
1523056087,635,0.5,645,0
1523056080,0,0.5,0,0
1523056091,761,0.5,1078,0
1523056084,1,0.5,18,0
1523056080,0,0.5,0,0
1523056091,0,0.5,120,0
1523056084,11,0.5,2851,0
1523056080,0,0.5,0,0
1523056087,634,0.5,645,0
1523056104,635,0.5,1085,0
1523056104,0,0.5,48,0
1523056091,0,0.5,28,0
1523056096,2,0.5,3064,0
1523056091,0,0.5,120,0
1523056080,0,0.5,0,0
1523056104,11,0.5,10431,0
1523056084,11,0.5,2851,0
1523056084,39,0.5,1257,0
1523056089,2,0.5,143,0
1523056093,11,0.5,1024,0
1523056095,0,0.5,3078,0
1523056096,0,0.5,4245,0
1523056087,635,0.5,645,0
1523056084,39,0.5,1257,0
1523056080,0,0.5,0,0
1523056087,635,0.5,645,0
1523056084,1,0.5,18,0
1523056084,11,0.5,2851,0
1523056097,894,0.5,3669,0
1523056102,3486,0.5,297,0
1523056101,2297,0.5,0,0
1523056097,369,0.5,680,0
1523056096,1,0.5,4245,0
1523056087,498,0.5,0,0
1523056091,761,0.5,1078,0
1523056084,39,0.5,1257,0
1523056080,0,0.5,0,0
1523056084,1,0.5,18,0
1523056084,11,0.5,2851,0
1523056084,39,0.5,1257,0
1523056080,0,0.5,0,0
1523056091,761,0.5,1078,0
1523056096,2,0.5,3064,0
1523056096,0,0.5,4245,0
1523056096,150,0.5,1765,0
1523056095,0,0.5,3078,0
1523056102,3485,0.5,297,0
1523056097,369,0.5,680,0
1523056096,150,0.5,1765,0
1523056096,2,0.5,3064,0
1523056095,0,0.5,3078,0
1523056093,11,0.5,1024,0
1523056097,894,0.5,3669,0
1523056096,1,0.5,4245,0
1523056101,2297,0.5,0,0
1523056091,500,0.5,0,0
1523056091,0,0.5,28,0
1523056091,761,0.5,1078,0
1523056089,0,0.5,5284,0
1523056103,0,0.5,19727,0
1523056091,0,0.5,120,0
1523056087,498,0.5,0,0
1523056095,0,0.5,3078,0
1523056084,1,0.5,18,0
1523056102,3486,0.5,297,0
1523056103,0,0.5,19727,0
1523056104,635,0.5,1085,0
1523056104,1,0.5,18,0
1523056089,0,0.5,5284,0
1523056084,1,0.5,18,0
1523056091,761,0.5,1078,0
1523056091,761,0.5,1078,0
1523056089,0,0.5,5284,0
1523056097,894,0.5,3669,0
1523056093,11,0.5,1024,0
1523056096,150,0.5,1765,0
1523056091,0,0.5,28,0
1523056087,500,0.5,0,0
1523056097,369,0.5,680,0
1523056097,369,0.5,680,0
1523056097,894,0.5,3669,0
1523056087,634,0.5,645,0
1523056084,1,0.5,18,0
1523056089,2,0.5,143,0
1523056087,500,0.5,0,0
1523056096,2,0.5,3064,0
1523056089,2,0.5,143,0
1523056084,1,0.5,18,0
1523056084,9,0.5,2851,0
1523056091,499,0.5,0,0
1523056093,11,0.5,1024,0
1523056084,39,0.5,1257,0
1523056091,0,0.5,28,0
1523056080,0,0.5,0,0
1523056091,0,0.5,120,0
1523056084,1,0.5,18,0
1523056091,0,0.5,28,0
1523056089,0,0.5,5284,0
1523056084,11,0.5,2851,0
1523056089,0,0.5,5284,0
1523056089,0,0.5,5284,0
1523056091,761,0.5,1078,0
1523056097,894,0.5,3669,0
1523056091,761,0.5,1078,0
1523056084,39,0.5,1257,0
1523056087,635,0.5,645,0
1523056084,1,0.5,18,0
1523056091,761,0.5,1078,0
1523056084,39,0.5,1257,0
1523056084,1,0.5,18,0
1523056087,635,0.5,645,0
1523056084,10,0.5,2851,0
1523056087,500,0.5,0,0
1523056089,0,0.5,5284,0
1523056089,2,0.5,143,0
1523056084,10,0.5,2851,0
1523056080,0,0.5,0,0
1523056084,39,0.5,1257,0
1523056080,0,0.5,0,0
1523056084,9,0.5,2851,0
1523056084,9,0.5,2851,0
1523056089,0,0.5,5284,0
1523056091,0,0.5,120,0
1523056087,635,0.5,645,0
1523056089,2,0.5,143,0
1523056087,500,0.5,0,0
1523056084,1,0.5,18,0
1523056080,0,0.5,0,0
1523056084,11,0.5,2851,0
1523056087,500,0.5,0,0
1523056091,0,0.5,120,0
1523056087,500,0.5,0,0
1523056096,150,0.5,1765,0
1523056087,635,0.5,645,0
1523056089,2,0.5,143,0
1523056084,9,0.5,2851,0
1523056084,39,0.5,1257,0
1523056080,0,0.5,0,0
1523056084,39,0.5,1257,0
1523056096,2,0.5,3064,0
1523056095,0,0.5,3078,0
1523056097,894,0.5,3669,0
1523056102,3486,0.5,297,0
1523056087,635,0.5,645,0
1523056101,2297,0.5,0,0
1523056097,369,0.5,680,0
1523056096,0,0.5,4245,0
1523056087,500,0.5,0,0
1523056087,635,0.5,645,0
1523056080,0,0.5,0,0
1523056091,0,0.5,28,0
1523056087,500,0.5,0,0
1523056080,0,0.5,0,0
1523056084,1,0.5,18,0
1523056087,634,0.5,645,0
1523056103,0,0.5,19727,0
1523056102,3485,0.5,297,0
1523056097,894,0.5,3669,0
1523056097,369,0.5,680,0
1523056091,761,0.5,1078,0
1523056096,2,0.5,3064,0
1523056084,39,0.5,1257,0
1523056084,39,0.5,1257,0
1523056084,1,0.5,18,0
1523056084,1,0.5,18,0
1523056087,635,0.5,645,0
1523056089,2,0.5,143,0
1523056091,761,0.5,1078,0
1523056084,10,0.5,2851,0
1523056089,2,0.5,143,0
1523056084,1,0.5,18,0
1523056089,0,0.5,5284,0
1523056080,0,0.5,0,0
1523056087,500,0.5,0,0
1523056084,11,0.5,2851,0
1523056084,1,0.5,18,0
1523056080,0,0.5,0,0
1523056084,39,0.5,1257,0
1523056089,2,0.5,143,0
1523056087,500,0.5,0,0
1523056084,1,0.5,18,0
1523056106,11,0.5,481,0
1523056107,0,0.5,12051,0
1523056106,0,0.5,61,0
1523056089,0,0.5,5284,0
1523056080,0,0.5,0,0
1523056101,2297,0.5,0,0
1523056096,150,0.5,1765,0
1523056097,369,0.5,680,0
1523056096,1,0.5,4245,0
1523056096,2,0.5,3064,0
1523056095,0,0.5,3078,0
1523056084,9,0.5,2851,0
1523056093,11,0.5,1024,0
1523056091,0,0.5,120,0
1523056091,500,0.5,0,0
1523056091,0,0.5,28,0
1523056103,0,0.5,19727,0
1523056102,3485,0.5,297,0
1523056097,894,0.5,3669,0
1523056091,761,0.5,1078,0
1523056089,0,0.5,5284,0
1523056089,2,0.5,143,0
1523056087,500,0.5,0,0
1523056087,635,0.5,645,0
1523056084,1,0.5,18,0
1523056089,0,0.5,5284,0
1523056095,0,0.5,3078,0
1523056101,2297,0.5,0,0
1523056097,369,0.5,680,0
1523056084,1,0.5,18,0
1523056097,369,0.5,680,0
1523056097,369,0.5,680,0
1523056093,11,0.5,1024,0
1523056084,9,0.5,2851,0
1523056087,635,0.5,645,0
1523056096,0,0.5,4245,0
1523056089,0,0.5,5284,0
1523056091,0,0.5,120,0
1523056089,2,0.5,143,0
1523056091,500,0.5,0,0
1523056097,894,0.5,3669,0
1523056096,2,0.5,3064,0
1523056091,0,0.5,120,0
1523056091,0,0.5,120,0
1523056087,500,0.5,0,0
1523056084,11,0.5,2851,0
1523056084,11,0.5,2851,0
1523056087,634,0.5,645,0
1523056093,11,0.5,1024,0
1523056091,0,0.5,28,0
1523056093,11,0.5,1024,0
1523056080,0,0.5,0,0
1523056087,634,0.5,645,0
1523056097,894,0.5,3669,0
1523056096,150,0.5,1765,0
1523056089,2,0.5,143,0
1523056089,2,0.5,143,0
1523056104,11,0.5,10431,0
1523056091,0,0.5,120,0
1523056104,1,0.5,18,0
1523056096,2,0.5,3064,0
1523056091,500,0.5,0,0
1523056091,0,0.5,28,0
1523056091,0,0.5,120,0
1523056104,11,0.5,10431,0
1523056104,0,0.5,48,0
1523056084,39,0.5,1257,0
1523056096,2,0.5,3064,0
1523056096,0,0.5,4245,0
1523056087,635,0.5,645,0
1523056091,500,0.5,0,0
1523056084,9,0.5,2851,0
1523056084,39,0.5,1257,0
1523056087,634,0.5,645,0
1523056096,0,0.5,4245,0
1523056095,0,0.5,3078,0
1523056084,39,0.5,1257,0
1523056084,1,0.5,18,0
1523056089,0,0.5,5284,0
1523056096,2,0.5,3064,0
1523056080,0,0.5,0,0
1523056104,0,0.5,48,0
1523056104,1,0.5,18,0
1523056104,11,0.5,10431,0
1523056104,635,0.5,1085,0
1523056103,0,0.5,19727,0
1523056080,0,0.5,0,0
1523056084,39,0.5,1257,0
1523056084,9,0.5,2851,0
1523056084,1,0.5,18,0
1523056084,11,0.5,2851,0
1523056097,369,0.5,680,0
1523056084,1,0.5,18,0
1523056101,2297,0.5,0,0
1523056080,0,0.5,0,0
1523056104,1,0.5,18,0
1523056084,39,0.5,1257,0
1523056089,2,0.5,143,0
1523056089,0,0.5,5284,0
1523056084,11,0.5,2851,0
1523056091,0,0.5,120,0
1523056087,500,0.5,0,0
1523056087,635,0.5,645,0
1523056096,1,0.5,4245,0
1523056091,0,0.5,28,0
1523056096,150,0.5,1765,0
1523056089,0,0.5,5284,0
1523056093,11,0.5,1024,0
1523056091,0,0.5,120,0
1523056091,761,0.5,1078,0
1523056091,761,0.5,1078,0
1523056091,498,0.5,0,0
1523056084,9,0.5,2851,0
1523056084,39,0.5,1257,0
1523056080,0,0.5,0,0
1523056091,0,0.5,28,0
1523056093,11,0.5,1024,0
1523056091,0,0.5,120,0
1523056084,11,0.5,2851,0
1523056091,0,0.5,120,0
1523056096,0,0.5,4245,0
1523056091,500,0.5,0,0
1523056091,761,0.5,1078,0
1523056080,0,0.5,0,0
1523056091,498,0.5,0,0
1523056089,0,0.5,5284,0
1523056096,150,0.5,1765,0
1523056093,11,0.5,1024,0
1523056089,0,0.5,5284,0
1523056091,0,0.5,120,0
1523056096,2,0.5,3064,0
1523056089,2,0.5,143,0
1523056089,2,0.5,143,0
1523056080,0,0.5,0,0
1523056084,10,0.5,2851,0
1523056084,1,0.5,18,0
1523056093,11,0.5,1024,0
1523056087,500,0.5,0,0
1523056087,635,0.5,645,0
1523056091,0,0.5,28,0
1523056089,2,0.5,143,0
1523056087,635,0.5,645,0
1523056087,500,0.5,0,0
1523056080,0,0.5,0,0
1523056093,11,0.5,1024,0
1523056084,39,0.5,1257,0
1523056084,39,0.5,1257,0
1523056095,0,0.5,3078,0
1523056084,11,0.5,2851,0
1523056084,1,0.5,18,0
1523056087,635,0.5,645,0
1523056080,0,0.5,0,0
1523056091,0,0.5,120,0
1523056080,0,0.5,0,0
1523056087,498,0.5,0,0
1523056091,761,0.5,1078,0
1523056084,1,0.5,18,0
1523056089,0,0.5,5284,0
1523056080,0,0.5,0,0
1523056084,1,0.5,18,0
1523056084,39,0.5,1257,0
1523056095,0,0.5,3078,0
1523056087,634,0.5,645,0
1523056087,500,0.5,0,0
1523056087,635,0.5,645,0
1523056084,39,0.5,1257,0
1523056087,500,0.5,0,0
1523056089,0,0.5,5284,0
1523056089,2,0.5,143,0
1523056089,2,0.5,143,0
1523056084,1,0.5,18,0
1523056084,9,0.5,2851,0
1523056087,499,0.5,0,0
1523056080,0,0.5,0,0
1523056087,500,0.5,0,0
1523056084,39,0.5,1257,0
1523056091,0,0.5,28,0
1523056084,9,0.5,2851,0
1523056096,2,0.5,3064,0
1523056080,0,0.5,0,0
1523056087,635,0.5,645,0
1523056087,635,0.5,645,0
1523056089,0,0.5,5284,0
1523056089,2,0.5,143,0
1523056080,0,0.5,0,0
1523056084,11,0.5,2851,0
1523056084,11,0.5,2851,0
1523056091,0,0.5,28,0
1523056091,761,0.5,1078,0
1523056087,635,0.5,645,0
1523056084,39,0.5,1257,0
1523056095,0,0.5,3078,0
1523056095,0,0.5,3078,0
1523056095,0,0.5,3078,0
1523056096,2,0.5,3064,0
1523056084,9,0.5,2851,0
1523056084,1,0.5,18,0
1523056095,0,0.5,3078,0
1523056091,0,0.5,28,0
1523056080,0,0.5,0,0
1523056080,0,0.5,0,0
1523056091,500,0.5,0,0
1523056084,39,0.5,1257,0
1523056087,634,0.5,645,0
1523056097,894,0.5,3669,0
1523056091,500,0.5,0,0
1523056084,1,0.5,18,0
1523056084,9,0.5,2851,0
1523056084,39,0.5,1257,0
1523056087,635,0.5,645,0
1523056101,2297,0.5,0,0
1523056096,0,0.5,4245,0
1523056080,0,0.5,0,0
1523056107,0,0.5,12051,0
1523056091,761,0.5,1078,0
1523056106,0,0.5,1575,0
1523056091,761,0.5,1078,0
1523056104,11,0.5,10431,0
1523056106,0,0.5,1575,0
1523056104,0,0.5,48,0
1523056106,0,0.5,61,0
1523056096,1,0.5,4245,0
1523056096,150,0.5,1765,0
1523056104,635,0.5,1085,0
1523056091,0,0.5,120,0
1523056091,0,0.5,28,0
1523056091,0,0.5,120,0
1523056084,10,0.5,2851,0
1523056097,894,0.5,3669,0
1523056080,0,0.5,0,0
1523056097,369,0.5,680,0
1523056096,150,0.5,1765,0
1523056084,9,0.5,2851,0
1523056095,0,0.5,3078,0
1523056093,11,0.5,1024,0
1523056087,635,0.5,645,0
1523056091,761,0.5,1078,0
1523056089,0,0.5,5284,0
1523056089,2,0.5,143,0
1523056087,634,0.5,645,0
1523056084,1,0.5,18,0
1523056080,0,0.5,0,0
1523056084,39,0.5,1257,0
1523056087,500,0.5,0,0
1523056084,39,0.5,1257,0
1523056087,500,0.5,0,0
1523056097,894,0.5,3669,0
1523056106,11,0.5,611,0
1523056096,1,0.5,4245,0
1523056106,0,0.5,61,0
1523056089,2,0.5,143,0
1523056087,500,0.5,0,0
1523056106,11,0.5,481,0
1523056080,0,0.5,0,0
1523056089,2,0.5,143,0
1523056091,0,0.5,28,0
1523056091,500,0.5,0,0
1523056106,0,0.5,1575,0
1523056093,11,0.5,1024,0
1523056091,500,0.5,0,0
1523056087,500,0.5,0,0
1523056089,0,0.5,5284,0
1523056091,499,0.5,0,0
1523056104,1,0.5,18,0
1523056089,2,0.5,143,0
1523056087,499,0.5,0,0
1523056091,0,0.5,120,0
1523056104,1,0.5,18,0
1523056087,635,0.5,645,0
1523056087,634,0.5,645,0
1523056096,150,0.5,1765,0
1523056087,635,0.5,645,0
1523056084,11,0.5,2851,0
1523056104,11,0.5,10431,0
1523056095,0,0.5,3078,0
1523056084,39,0.5,1257,0
1523056096,2,0.5,3064,0
1523056096,150,0.5,1765,0
1523056093,11,0.5,1024,0
1523056091,500,0.5,0,0
1523056089,2,0.5,143,0
1523056091,761,0.5,1078,0
1523056089,0,0.5,5284,0
1523056093,11,0.5,1023,0
1523056091,0,0.5,120,0
1523056091,0,0.5,28,0
1523056089,2,0.5,143,0
1523056101,2297,0.5,0,0
1523056084,39,0.5,1257,0
1523056084,39,0.5,1257,0
1523056080,0,0.5,0,0
1523056087,634,0.5,645,0
1523056096,0,0.5,4245,0
1523056089,0,0.5,5284,0
1523056084,39,0.5,1257,0
1523056080,0,0.5,0,0
1523056104,635,0.5,1085,0
1523056102,3486,0.5,297,0
1523056097,369,0.5,680,0
1523056084,9,0.5,2851,0
1523056089,2,0.5,143,0
1523056103,0,0.5,19727,0
1523056087,500,0.5,0,0
1523056093,11,0.5,1024,0
1523056080,0,0.5,0,0
1523056087,500,0.5,0,0
1523056091,499,0.5,0,0
1523056096,2,0.5,3064,0
1523056084,1,0.5,18,0
1523056084,9,0.5,2851,0
1523056080,0,0.5,0,0
1523056084,39,0.5,1257,0
1523056080,0,0.5,0,0
1523056089,0,0.5,5284,0
1523056089,2,0.5,143,0
1523056087,498,0.5,0,0
1523056091,761,0.5,1078,0
1523056091,0,0.5,28,0
1523056084,1,0.5,18,0
1523056091,500,0.5,0,0
1523056093,11,0.5,1024,0
1523056091,761,0.5,1078,0
1523056091,0,0.5,120,0
1523056095,0,0.5,3078,0
1523056091,0,0.5,28,0
1523056091,761,0.5,1078,0
1523056084,1,0.5,18,0
1523056091,500,0.5,0,0
1523056087,634,0.5,645,0
1523056087,500,0.5,0,0
1523056091,0,0.5,28,0
1523056091,761,0.5,1078,0
1523056084,39,0.5,1257,0
1523056091,0,0.5,120,0
1523056087,499,0.5,0,0
1523056091,500,0.5,0,0
1523056096,150,0.5,1765,0
1523056091,0,0.5,28,0
1523056101,2297,0.5,0,0
1523056091,0,0.5,120,0
1523056087,635,0.5,645,0
1523056101,2297,0.5,0,0
1523056097,894,0.5,3669,0
1523056087,635,0.5,645,0
1523056089,0,0.5,5284,0
1523056084,1,0.5,18,0
1523056089,2,0.5,143,0
1523056084,10,0.5,2851,0
1523056091,500,0.5,0,0
1523056091,0,0.5,28,0
1523056091,500,0.5,0,0
1523056091,0,0.5,120,0
1523056080,0,0.5,0,0
1523056104,0,0.5,48,0
1523056084,1,0.5,18,0
1523056089,0,0.5,5284,0
1523056080,0,0.5,0,0
1523056084,39,0.5,1257,0
1523056093,11,0.5,1024,0
1523056089,2,0.5,143,0
1523056089,0,0.5,5284,0
1523056096,150,0.5,1765,0
