favorite_count,created_at,retweet_count,sentiment,followers_count,verified,friend_count
0,Fri Apr 06 18:45:05 +0000 2018,0,0.5,8680,0
0,Fri Apr 06 18:45:25 +0000 2018,195,0.5,6402,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,530,0
0,Fri Apr 06 18:45:16 +0000 2018,112,0.5,10851,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,965,0
0,Fri Apr 06 18:45:26 +0000 2018,6,0.5,302,0
0,Fri Apr 06 18:45:35 +0000 2018,65,0.5,4148,0
0,Fri Apr 06 18:45:24 +0000 2018,497,0.5,14,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,1819,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,547,0
0,Fri Apr 06 18:45:05 +0000 2018,0,0.5,8680,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,530,0
0,Fri Apr 06 18:45:03 +0000 2018,213,0.5,668,0
0,Fri Apr 06 18:45:35 +0000 2018,11,0.5,339,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,981,0
0,Fri Apr 06 18:45:54 +0000 2018,106,0.5,4020,0
0,Fri Apr 06 18:45:06 +0000 2018,6,0.5,666,0
0,Fri Apr 06 18:45:09 +0000 2018,904,0.5,1293,0
0,Fri Apr 06 18:45:25 +0000 2018,655,0.5,4635,0
0,Fri Apr 06 18:45:26 +0000 2018,6,0.5,302,0
0,Fri Apr 06 18:45:24 +0000 2018,0,0.5,696,0
0,Fri Apr 06 18:45:02 +0000 2018,39,0.5,86,0
0,Fri Apr 06 18:45:03 +0000 2018,0,0.5,1370,0
0,Fri Apr 06 18:45:24 +0000 2018,0,0.5,696,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,972,0
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,3,0
0,Fri Apr 06 18:45:06 +0000 2018,0,0.5,645,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,981340,0
0,Fri Apr 06 18:45:16 +0000 2018,655,0.5,3836,0
0,Fri Apr 06 18:45:39 +0000 2018,3,0.5,4,0
0,Fri Apr 06 18:45:24 +0000 2018,0,0.5,696,0
0,Fri Apr 06 18:45:03 +0000 2018,0,0.5,1370,0
0,Fri Apr 06 18:45:25 +0000 2018,3158,0.5,318,0
0,Fri Apr 06 18:45:02 +0000 2018,0,0.5,742,0
0,Fri Apr 06 18:45:35 +0000 2018,65,0.5,4148,0
0,Fri Apr 06 18:45:11 +0000 2018,23,0.5,6909,0
0,Fri Apr 06 18:45:02 +0000 2018,0,0.5,742,0
0,Fri Apr 06 18:45:01 +0000 2018,5,0.5,3432,0
0,Fri Apr 06 18:45:18 +0000 2018,2698,0.5,429,0
0,Fri Apr 06 18:45:09 +0000 2018,904,0.5,1293,0
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,3,0
0,Fri Apr 06 18:45:12 +0000 2018,12,0.5,4468,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,38,0
0,Fri Apr 06 18:45:03 +0000 2018,0,0.5,1370,0
0,Fri Apr 06 18:45:01 +0000 2018,5,0.5,3432,0
0,Fri Apr 06 18:45:16 +0000 2018,655,0.5,3836,0
0,Fri Apr 06 18:45:37 +0000 2018,59,0.5,797,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,965,0
0,Fri Apr 06 18:45:03 +0000 2018,213,0.5,668,0
2,Fri Apr 06 18:45:33 +0000 2018,0,0.5,23180,0
0,Fri Apr 06 18:45:02 +0000 2018,39,0.5,86,0
0,Fri Apr 06 18:45:26 +0000 2018,3829,0.5,4979,0
0,Fri Apr 06 18:45:18 +0000 2018,433,0.5,0,0
0,Fri Apr 06 18:45:09 +0000 2018,904,0.5,1293,0
0,Fri Apr 06 18:45:24 +0000 2018,497,0.5,14,0
0,Fri Apr 06 18:45:54 +0000 2018,106,0.5,4020,0
0,Fri Apr 06 18:45:05 +0000 2018,0,0.5,8680,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,6909,0
0,Fri Apr 06 18:45:01 +0000 2018,8,0.5,324,0
0,Fri Apr 06 18:45:18 +0000 2018,433,0.5,0,0
0,Fri Apr 06 18:45:55 +0000 2018,82,0.5,9371,0
0,Fri Apr 06 18:45:16 +0000 2018,655,0.5,3836,0
0,Fri Apr 06 18:45:27 +0000 2018,4,0.5,253,0
0,Fri Apr 06 18:45:18 +0000 2018,0,0.5,1391,0
0,Fri Apr 06 18:45:24 +0000 2018,497,0.5,14,0
0,Fri Apr 06 18:45:18 +0000 2018,2698,0.5,429,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,19937,0
0,Fri Apr 06 18:45:03 +0000 2018,0,0.5,1370,0
0,Fri Apr 06 18:45:03 +0000 2018,213,0.5,668,0
0,Fri Apr 06 18:45:09 +0000 2018,904,0.5,1293,0
0,Fri Apr 06 18:45:37 +0000 2018,59,0.5,797,0
0,Fri Apr 06 18:45:06 +0000 2018,213,0.5,1049,0
0,Fri Apr 06 18:45:27 +0000 2018,4,0.5,253,0
0,Fri Apr 06 18:45:22 +0000 2018,63,0.5,215,0
0,Fri Apr 06 18:45:27 +0000 2018,0,0.5,1258,1
0,Fri Apr 06 18:45:12 +0000 2018,0,0.5,44,0
0,Fri Apr 06 18:45:01 +0000 2018,8,0.5,324,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,38,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,6909,0
0,Fri Apr 06 18:45:53 +0000 2018,3313,0.5,235,0
0,Fri Apr 06 18:45:16 +0000 2018,112,0.5,10851,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,981,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,981340,0
0,Fri Apr 06 18:45:03 +0000 2018,0,0.5,1370,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,981340,0
0,Fri Apr 06 18:45:20 +0000 2018,109,0.5,21,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,547,0
0,Fri Apr 06 18:45:35 +0000 2018,65,0.5,4148,0
0,Fri Apr 06 18:45:06 +0000 2018,6,0.5,666,0
0,Fri Apr 06 18:45:41 +0000 2018,0,0.5,18981,0
0,Fri Apr 06 18:45:25 +0000 2018,195,0.5,6402,0
0,Fri Apr 06 18:45:18 +0000 2018,433,0.5,0,0
0,Fri Apr 06 18:45:27 +0000 2018,0,0.5,1258,1
0,Fri Apr 06 18:45:01 +0000 2018,8,0.5,324,0
0,Fri Apr 06 18:45:56 +0000 2018,438,0.5,0,0
0,Fri Apr 06 18:45:12 +0000 2018,0,0.5,44,0
0,Fri Apr 06 18:45:01 +0000 2018,8,0.5,324,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,530,0
0,Fri Apr 06 18:45:02 +0000 2018,0,0.5,742,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,972,0
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,3,0
0,Fri Apr 06 18:45:54 +0000 2018,0,0.5,15,0
0,Fri Apr 06 18:45:18 +0000 2018,0,0.5,1391,0
0,Fri Apr 06 18:45:20 +0000 2018,109,0.5,21,0
0,Fri Apr 06 18:45:27 +0000 2018,0,0.5,1258,1
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,3,0
0,Fri Apr 06 18:45:01 +0000 2018,5,0.5,3432,0
0,Fri Apr 06 18:45:34 +0000 2018,269,0.5,73,0
0,Fri Apr 06 18:45:21 +0000 2018,904,0.5,2458,0
0,Fri Apr 06 18:45:02 +0000 2018,39,0.5,86,0
0,Fri Apr 06 18:45:02 +0000 2018,39,0.5,86,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,972,0
0,Fri Apr 06 18:45:06 +0000 2018,213,0.5,1049,0
0,Fri Apr 06 18:45:35 +0000 2018,11,0.5,339,0
0,Fri Apr 06 18:45:12 +0000 2018,3829,0.5,1555,0
0,Fri Apr 06 18:45:06 +0000 2018,6,0.5,666,0
1,Fri Apr 06 18:45:17 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:30 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,981,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,981340,0
0,Fri Apr 06 18:45:45 +0000 2018,438,0.5,0,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,530,0
0,Fri Apr 06 18:45:33 +0000 2018,0,0.5,23180,0
0,Fri Apr 06 18:45:53 +0000 2018,86,0.5,2756,0
0,Fri Apr 06 18:45:41 +0000 2018,0,0.5,18981,0
0,Fri Apr 06 18:45:18 +0000 2018,436,0.5,0,0
0,Fri Apr 06 18:45:10 +0000 2018,466,0.5,609,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,965,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,530,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,38,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,6909,0
0,Fri Apr 06 18:45:26 +0000 2018,3829,0.5,4979,0
0,Fri Apr 06 18:45:30 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:03 +0000 2018,0,0.5,1370,0
0,Fri Apr 06 18:45:25 +0000 2018,195,0.5,6402,0
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,4,0
0,Fri Apr 06 18:45:01 +0000 2018,8,0.5,324,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,547,0
0,Fri Apr 06 18:45:35 +0000 2018,7,0.5,5465,0
1,Fri Apr 06 18:45:17 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,547,0
0,Fri Apr 06 18:45:01 +0000 2018,5,0.5,3432,0
0,Fri Apr 06 18:45:06 +0000 2018,213,0.5,1049,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,19937,0
0,Fri Apr 06 18:45:21 +0000 2018,904,0.5,2458,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,981340,0
0,Fri Apr 06 18:45:30 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:02 +0000 2018,0,0.5,742,0
0,Fri Apr 06 18:45:30 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,3,0
0,Fri Apr 06 18:45:25 +0000 2018,195,0.5,6402,0
0,Fri Apr 06 18:45:01 +0000 2018,5,0.5,3431,0
0,Fri Apr 06 18:45:03 +0000 2018,213,0.5,668,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,981,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,965,0
0,Fri Apr 06 18:45:39 +0000 2018,3,0.5,4,0
0,Fri Apr 06 18:45:25 +0000 2018,655,0.5,4635,0
0,Fri Apr 06 18:45:33 +0000 2018,0,0.5,23180,0
0,Fri Apr 06 18:45:06 +0000 2018,213,0.5,1049,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,1819,0
0,Fri Apr 06 18:45:18 +0000 2018,0,0.5,1391,0
0,Fri Apr 06 18:45:27 +0000 2018,0,0.5,1258,1
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,6909,0
0,Fri Apr 06 18:45:02 +0000 2018,39,0.5,86,0
0,Fri Apr 06 18:45:25 +0000 2018,3159,0.5,316,0
0,Fri Apr 06 18:45:06 +0000 2018,213,0.5,1049,0
0,Fri Apr 06 18:45:30 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:06 +0000 2018,6,0.5,666,0
1,Fri Apr 06 18:45:17 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:03 +0000 2018,213,0.5,668,0
0,Fri Apr 06 18:45:06 +0000 2018,0,0.5,645,0
0,Fri Apr 06 18:45:25 +0000 2018,195,0.5,6402,0
0,Fri Apr 06 18:45:06 +0000 2018,6,0.5,666,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,1819,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,981,0
0,Fri Apr 06 18:45:01 +0000 2018,5,0.5,3432,0
0,Fri Apr 06 18:45:06 +0000 2018,6,0.5,666,0
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,3,0
0,Fri Apr 06 18:45:18 +0000 2018,0,0.5,1391,0
0,Fri Apr 06 18:45:06 +0000 2018,213,0.5,1049,0
0,Fri Apr 06 18:45:33 +0000 2018,0,0.5,269,0
0,Fri Apr 06 18:45:18 +0000 2018,2698,0.5,429,0
0,Fri Apr 06 18:45:20 +0000 2018,109,0.5,21,0
0,Fri Apr 06 18:45:01 +0000 2018,8,0.5,324,0
0,Fri Apr 06 18:45:12 +0000 2018,0,0.5,44,0
1,Fri Apr 06 18:45:17 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:12 +0000 2018,3,0.5,270,0
0,Fri Apr 06 18:45:26 +0000 2018,3829,0.5,4979,0
0,Fri Apr 06 18:45:06 +0000 2018,213,0.5,1049,0
0,Fri Apr 06 18:45:09 +0000 2018,904,0.5,1293,0
0,Fri Apr 06 18:45:25 +0000 2018,655,0.5,4635,0
0,Fri Apr 06 18:45:35 +0000 2018,2240,0.5,0,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,965,0
0,Fri Apr 06 18:45:26 +0000 2018,6,0.5,302,0
0,Fri Apr 06 18:45:09 +0000 2018,904,0.5,1293,0
0,Fri Apr 06 18:45:02 +0000 2018,0,0.5,742,0
0,Fri Apr 06 18:45:12 +0000 2018,12,0.5,4468,0
0,Fri Apr 06 18:45:03 +0000 2018,213,0.5,668,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,19937,0
0,Fri Apr 06 18:45:12 +0000 2018,0,0.5,44,0
0,Fri Apr 06 18:45:01 +0000 2018,5,0.5,3432,0
0,Fri Apr 06 18:45:06 +0000 2018,6,0.5,666,0
0,Fri Apr 06 18:45:33 +0000 2018,0,0.5,23180,0
0,Fri Apr 06 18:45:16 +0000 2018,655,0.5,3836,0
0,Fri Apr 06 18:45:18 +0000 2018,0,0.5,1391,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,981340,0
0,Fri Apr 06 18:45:06 +0000 2018,0,0.5,645,0
0,Fri Apr 06 18:45:21 +0000 2018,904,0.5,2458,0
0,Fri Apr 06 18:45:27 +0000 2018,4,0.5,253,0
0,Fri Apr 06 18:45:16 +0000 2018,655,0.5,3836,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,972,0
0,Fri Apr 06 18:45:05 +0000 2018,0,0.5,8680,0
0,Fri Apr 06 18:45:05 +0000 2018,0,0.5,8680,0
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,3,0
0,Fri Apr 06 18:45:03 +0000 2018,0,0.5,1370,0
0,Fri Apr 06 18:45:09 +0000 2018,904,0.5,1293,0
0,Fri Apr 06 18:45:27 +0000 2018,0,0.5,1258,1
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,981340,0
0,Fri Apr 06 18:45:26 +0000 2018,3829,0.5,4979,0
0,Fri Apr 06 18:45:18 +0000 2018,0,0.5,1391,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,19937,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,530,0
0,Fri Apr 06 18:45:02 +0000 2018,39,0.5,86,0
0,Fri Apr 06 18:45:12 +0000 2018,3829,0.5,1555,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,547,0
0,Fri Apr 06 18:45:24 +0000 2018,497,0.5,14,0
0,Fri Apr 06 18:45:12 +0000 2018,3,0.5,270,0
0,Fri Apr 06 18:45:12 +0000 2018,3,0.5,270,0
0,Fri Apr 06 18:45:02 +0000 2018,39,0.5,86,0
0,Fri Apr 06 18:45:35 +0000 2018,65,0.5,4148,0
1,Fri Apr 06 18:45:17 +0000 2018,0,0.5,20057,0
0,Fri Apr 06 18:45:24 +0000 2018,0,0.5,696,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,19937,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,6909,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,38,0
0,Fri Apr 06 18:45:09 +0000 2018,904,0.5,1293,0
0,Fri Apr 06 18:45:22 +0000 2018,63,0.5,215,0
0,Fri Apr 06 18:45:18 +0000 2018,0,0.5,1391,0
0,Fri Apr 06 18:45:18 +0000 2018,433,0.5,0,0
0,Fri Apr 06 18:45:11 +0000 2018,23,0.5,6909,0
0,Fri Apr 06 18:45:55 +0000 2018,82,0.5,9371,0
0,Fri Apr 06 18:45:27 +0000 2018,0,0.5,1258,1
0,Fri Apr 06 18:45:10 +0000 2018,466,0.5,609,0
0,Fri Apr 06 18:45:03 +0000 2018,213,0.5,668,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,19937,0
0,Fri Apr 06 18:45:02 +0000 2018,0,0.5,742,0
0,Fri Apr 06 18:45:00 +0000 2018,0,0.5,981,0
0,Fri Apr 06 18:45:10 +0000 2018,466,0.5,609,0
0,Fri Apr 06 18:45:05 +0000 2018,0,0.5,8680,0
0,Fri Apr 06 18:45:12 +0000 2018,3829,0.5,1555,0
0,Fri Apr 06 18:45:18 +0000 2018,0,0.5,1391,0
0,Fri Apr 06 18:45:35 +0000 2018,2240,0.5,0,0
0,Fri Apr 06 18:45:11 +0000 2018,23,0.5,6909,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,19937,0
0,Fri Apr 06 18:45:06 +0000 2018,213,0.5,1049,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,19937,0
0,Fri Apr 06 18:45:11 +0000 2018,23,0.5,6909,0
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,3,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,981340,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,1819,0
0,Fri Apr 06 18:45:07 +0000 2018,0,0.5,547,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,1819,0
0,Fri Apr 06 18:45:12 +0000 2018,0,0.5,44,0
0,Fri Apr 06 18:45:27 +0000 2018,4,0.5,253,0
0,Fri Apr 06 18:45:12 +0000 2018,12,0.5,4468,0
0,Fri Apr 06 18:45:03 +0000 2018,213,0.5,668,0
0,Fri Apr 06 18:45:06 +0000 2018,0,0.5,645,0
0,Fri Apr 06 18:45:02 +0000 2018,39,0.5,86,0
0,Fri Apr 06 18:45:06 +0000 2018,6,0.5,666,0
0,Fri Apr 06 18:45:01 +0000 2018,5,0.5,3432,0
0,Fri Apr 06 18:45:01 +0000 2018,0,0.5,38,0
0,Fri Apr 06 18:45:05 +0000 2018,3,0.5,3,0
0,Fri Apr 06 18:45:05 +0000 2018,0,0.5,8680,0
0,Fri Apr 06 18:45:09 +0000 2018,0,0.5,6909,0
0,Fri Apr 06 18:45:01 +0000 2018,8,0.5,324,0
